Id,MSSubClass,LotFrontage,LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,GarageYrBlt,MoSold,YrSold,SalePrice,Base
2870.0,20.0,60.0,16012.0,1954.0,1968.0,954.0,1482.0,1482.0,1956.0,10.0,2006.0,199202.898960871,0.0
2872.0,30.0,60.0,8088.0,1922.0,1955.0,498.0,498.0,498.0,1922.0,2.0,2006.0,148217.262540651,0.0
2873.0,50.0,76.0,11388.0,1910.0,1993.0,616.0,1055.0,1273.0,1910.0,9.0,2006.0,188997.797082492,0.0
2874.0,50.0,60.0,10890.0,1938.0,1950.0,1058.0,1058.0,1551.0,1938.0,7.0,2006.0,185807.928877601,0.0
2875.0,190.0,58.0,6430.0,1945.0,1950.0,780.0,816.0,1340.0,1945.0,7.0,2006.0,177030.477842021,0.0
2876.0,70.0,43.0,7000.0,1926.0,1997.0,624.0,743.0,1479.0,1926.0,5.0,2006.0,175942.474593632,0.0
2877.0,70.0,69.0,4899.0,1920.0,1950.0,755.0,755.0,1510.0,1920.0,6.0,2006.0,172912.518576433,0.0
2878.0,70.0,54.0,9399.0,1919.0,1950.0,818.0,818.0,1636.0,1919.0,9.0,2006.0,198359.248864591,0.0
2879.0,50.0,84.0,10164.0,1939.0,1950.0,992.0,992.0,1465.0,1939.0,7.0,2006.0,184379.133036383,0.0
2880.0,50.0,51.0,6191.0,1941.0,1950.0,824.0,824.0,1288.0,1941.0,11.0,2006.0,194255.566948886,0.0
2881.0,50.0,66.0,21780.0,1920.0,1950.0,817.0,940.0,1550.0,1937.0,9.0,2006.0,209449.651603064,0.0
2882.0,50.0,80.0,12400.0,1940.0,1950.0,901.0,1125.0,1717.0,1940.0,2.0,2006.0,169979.323958443,0.0
2883.0,50.0,81.0,8170.0,1929.0,1950.0,1022.0,1122.0,1671.0,1963.0,2.0,2006.0,188206.281858748,0.0
2884.0,70.0,70.0,12320.0,1932.0,1990.0,637.0,959.0,1609.0,1963.0,5.0,2006.0,186412.438609167,0.0
2885.0,70.0,70.0,14210.0,1930.0,1959.0,697.0,1104.0,1801.0,1930.0,11.0,2006.0,196761.386409959,0.0
2886.0,60.0,78.0,15600.0,1950.0,1963.0,1168.0,1278.0,2315.0,1950.0,7.0,2006.0,208353.269558209,0.0
2887.0,30.0,50.0,7288.0,1942.0,1950.0,976.0,976.0,976.0,1942.0,8.0,2006.0,166548.067241044,0.0
2888.0,50.0,50.0,7000.0,1926.0,1950.0,861.0,861.0,1285.0,1950.0,5.0,2006.0,175942.474593632,0.0
2890.0,30.0,50.0,7030.0,1925.0,1950.0,641.0,641.0,641.0,1925.0,3.0,2006.0,160515.850579067,0.0
2891.0,50.0,75.0,9060.0,1957.0,1957.0,967.0,967.0,1638.0,1957.0,4.0,2006.0,192167.621096362,0.0
2895.0,120.0,41.0,5748.0,2005.0,2006.0,1573.0,1778.0,1778.0,2005.0,2.0,2006.0,156887.932862327,0.0
2896.0,120.0,44.0,3842.0,2004.0,2005.0,1594.0,1646.0,1646.0,2004.0,12.0,2006.0,164185.777305524,0.0
2897.0,20.0,69.0,23580.0,1979.0,1979.0,1625.0,1625.0,1625.0,1979.0,9.0,2006.0,212992.120630876,0.0
2898.0,90.0,65.0,8385.0,1978.0,1978.0,1664.0,1664.0,1664.0,1978.0,10.0,2006.0,197468.550532521,0.0
2899.0,20.0,70.0,9116.0,2001.0,2001.0,1491.0,1491.0,1491.0,2001.0,5.0,2006.0,180106.84373966,0.0
2900.0,80.0,140.0,11080.0,1975.0,1975.0,1128.0,1210.0,1210.0,1975.0,5.0,2006.0,183972.071056674,0.0
2903.0,20.0,95.0,13618.0,2005.0,2006.0,1728.0,1960.0,1960.0,2005.0,11.0,2006.0,195596.307707478,0.0
2904.0,20.0,88.0,11577.0,2005.0,2006.0,1838.0,1838.0,1838.0,2005.0,9.0,2006.0,189369.756330412,0.0
2905.0,20.0,125.0,31250.0,1951.0,1951.0,0.0,1600.0,1600.0,1951.0,5.0,2006.0,223667.404551664,0.0
2906.0,90.0,78.0,7020.0,1997.0,1997.0,1288.0,1368.0,1368.0,1997.0,11.0,2006.0,169335.310624364,0.0
2907.0,160.0,41.0,2665.0,1977.0,1977.0,264.0,616.0,1304.0,1977.0,5.0,2006.0,167411.02835165,0.0
2908.0,20.0,58.0,10172.0,1968.0,2003.0,864.0,874.0,874.0,1968.0,10.0,2006.0,187709.555003968,0.0
2911.0,160.0,21.0,1484.0,1972.0,1972.0,546.0,546.0,1092.0,1972.0,5.0,2006.0,165086.775061735,0.0
2912.0,20.0,80.0,13384.0,1969.0,1979.0,1104.0,1360.0,1360.0,1969.0,5.0,2006.0,188506.431412274,0.0
2913.0,160.0,21.0,1533.0,1970.0,1970.0,546.0,546.0,1092.0,1970.0,12.0,2006.0,172917.456816012,0.0
2916.0,160.0,21.0,1894.0,1970.0,1970.0,546.0,546.0,1092.0,1970.0,4.0,2006.0,164788.778231138,0.0
2917.0,20.0,160.0,20000.0,1960.0,1996.0,1224.0,1224.0,1224.0,1960.0,9.0,2006.0,219222.423400059,0.0
2919.0,60.0,74.0,9627.0,1993.0,1994.0,996.0,996.0,2000.0,1993.0,11.0,2006.0,187741.866657478,0.0
1.0,60.0,65.0,8450.0,2003.0,2003.0,856.0,856.0,1710.0,2003.0,2.0,2008.0,208500.0,1.0
2.0,20.0,80.0,9600.0,1976.0,1976.0,1262.0,1262.0,1262.0,1976.0,5.0,2007.0,181500.0,1.0
3.0,60.0,68.0,11250.0,2001.0,2002.0,920.0,920.0,1786.0,2001.0,9.0,2008.0,223500.0,1.0
4.0,70.0,60.0,9550.0,1915.0,1970.0,756.0,961.0,1717.0,1998.0,2.0,2006.0,140000.0,1.0
5.0,60.0,84.0,14260.0,2000.0,2000.0,1145.0,1145.0,2198.0,2000.0,12.0,2008.0,250000.0,1.0
6.0,50.0,85.0,14115.0,1993.0,1995.0,796.0,796.0,1362.0,1993.0,10.0,2009.0,143000.0,1.0
7.0,20.0,75.0,10084.0,2004.0,2005.0,1686.0,1694.0,1694.0,2004.0,8.0,2007.0,307000.0,1.0
9.0,50.0,51.0,6120.0,1931.0,1950.0,952.0,1022.0,1774.0,1931.0,4.0,2008.0,129900.0,1.0
10.0,190.0,50.0,7420.0,1939.0,1950.0,991.0,1077.0,1077.0,1939.0,1.0,2008.0,118000.0,1.0
11.0,20.0,70.0,11200.0,1965.0,1965.0,1040.0,1040.0,1040.0,1965.0,2.0,2008.0,129500.0,1.0
12.0,60.0,85.0,11924.0,2005.0,2006.0,1175.0,1182.0,2324.0,2005.0,7.0,2006.0,345000.0,1.0
14.0,20.0,91.0,10652.0,2006.0,2007.0,1494.0,1494.0,1494.0,2006.0,8.0,2007.0,279500.0,1.0
16.0,45.0,51.0,6120.0,1929.0,2001.0,832.0,854.0,854.0,1991.0,7.0,2007.0,132000.0,1.0
18.0,90.0,72.0,10791.0,1967.0,1967.0,0.0,1296.0,1296.0,1967.0,10.0,2006.0,90000.0,1.0
19.0,20.0,66.0,13695.0,2004.0,2004.0,1114.0,1114.0,1114.0,2004.0,6.0,2008.0,159000.0,1.0
20.0,20.0,70.0,7560.0,1958.0,1965.0,1029.0,1339.0,1339.0,1958.0,5.0,2009.0,139000.0,1.0
21.0,60.0,101.0,14215.0,2005.0,2006.0,1158.0,1158.0,2376.0,2005.0,11.0,2006.0,325300.0,1.0
22.0,45.0,57.0,7449.0,1930.0,1950.0,637.0,1108.0,1108.0,1930.0,6.0,2007.0,139400.0,1.0
23.0,20.0,75.0,9742.0,2002.0,2002.0,1777.0,1795.0,1795.0,2002.0,9.0,2008.0,230000.0,1.0
24.0,120.0,44.0,4224.0,1976.0,1976.0,1040.0,1060.0,1060.0,1976.0,6.0,2007.0,129900.0,1.0
26.0,20.0,110.0,14230.0,2007.0,2007.0,1566.0,1600.0,1600.0,2007.0,7.0,2009.0,256300.0,1.0
27.0,20.0,60.0,7200.0,1951.0,2000.0,900.0,900.0,900.0,2005.0,5.0,2010.0,134800.0,1.0
28.0,20.0,98.0,11478.0,2007.0,2008.0,1704.0,1704.0,1704.0,2008.0,5.0,2010.0,306000.0,1.0
29.0,20.0,47.0,16321.0,1957.0,1997.0,1484.0,1600.0,1600.0,1957.0,12.0,2006.0,207500.0,1.0
30.0,30.0,60.0,6324.0,1927.0,1950.0,520.0,520.0,520.0,1920.0,5.0,2008.0,68500.0,1.0
31.0,70.0,50.0,8500.0,1920.0,1950.0,649.0,649.0,1317.0,1920.0,7.0,2008.0,40000.0,1.0
33.0,20.0,85.0,11049.0,2007.0,2007.0,1234.0,1234.0,1234.0,2007.0,1.0,2008.0,179900.0,1.0
34.0,20.0,70.0,10552.0,1959.0,1959.0,1398.0,1700.0,1700.0,1959.0,4.0,2010.0,165500.0,1.0
35.0,120.0,60.0,7313.0,2005.0,2005.0,1561.0,1561.0,1561.0,2005.0,8.0,2007.0,277500.0,1.0
36.0,60.0,108.0,13418.0,2004.0,2005.0,1117.0,1132.0,2452.0,2004.0,9.0,2006.0,309000.0,1.0
37.0,20.0,112.0,10859.0,1994.0,1995.0,1097.0,1097.0,1097.0,1995.0,6.0,2009.0,145000.0,1.0
38.0,20.0,74.0,8532.0,1954.0,1990.0,1297.0,1297.0,1297.0,1954.0,10.0,2009.0,153000.0,1.0
39.0,20.0,68.0,7922.0,1953.0,2007.0,1057.0,1057.0,1057.0,1953.0,1.0,2010.0,109000.0,1.0
41.0,20.0,84.0,8658.0,1965.0,1965.0,1088.0,1324.0,1324.0,1965.0,12.0,2006.0,160000.0,1.0
42.0,20.0,115.0,16905.0,1959.0,1959.0,1350.0,1328.0,1328.0,1959.0,7.0,2007.0,170000.0,1.0
45.0,20.0,70.0,7945.0,1959.0,1959.0,1150.0,1150.0,1150.0,1959.0,5.0,2006.0,141000.0,1.0
46.0,120.0,61.0,7658.0,2005.0,2005.0,1752.0,1752.0,1752.0,2005.0,2.0,2010.0,319900.0,1.0
47.0,50.0,48.0,12822.0,2003.0,2003.0,1434.0,1518.0,2149.0,2003.0,8.0,2009.0,239686.0,1.0
48.0,20.0,84.0,11096.0,2006.0,2006.0,1656.0,1656.0,1656.0,2006.0,7.0,2007.0,249700.0,1.0
50.0,20.0,66.0,7742.0,1966.0,1966.0,955.0,955.0,955.0,1966.0,1.0,2007.0,127000.0,1.0
52.0,50.0,52.0,6240.0,1934.0,1950.0,816.0,816.0,1176.0,1985.0,9.0,2006.0,114500.0,1.0
53.0,90.0,110.0,8472.0,1963.0,1963.0,816.0,816.0,816.0,1963.0,5.0,2010.0,110000.0,1.0
54.0,20.0,68.0,50271.0,1981.0,1987.0,1842.0,1842.0,1842.0,1981.0,11.0,2006.0,385000.0,1.0
55.0,80.0,60.0,7134.0,1955.0,1955.0,384.0,1360.0,1360.0,1962.0,2.0,2007.0,130000.0,1.0
56.0,20.0,100.0,10175.0,1964.0,1964.0,1425.0,1425.0,1425.0,1964.0,7.0,2008.0,180500.0,1.0
57.0,160.0,24.0,2645.0,1999.0,2000.0,970.0,983.0,1739.0,1999.0,8.0,2009.0,172500.0,1.0
58.0,60.0,89.0,11645.0,2004.0,2004.0,860.0,860.0,1720.0,2004.0,8.0,2006.0,196500.0,1.0
59.0,60.0,66.0,13682.0,2006.0,2006.0,1410.0,1426.0,2945.0,2006.0,10.0,2006.0,438780.0,1.0
60.0,20.0,60.0,7200.0,1972.0,1972.0,780.0,780.0,780.0,1973.0,1.0,2008.0,124900.0,1.0
61.0,20.0,63.0,13072.0,2004.0,2004.0,1158.0,1158.0,1158.0,2006.0,5.0,2006.0,158000.0,1.0
62.0,75.0,60.0,7200.0,1920.0,1996.0,530.0,581.0,1111.0,1935.0,3.0,2007.0,101000.0,1.0
63.0,120.0,44.0,6442.0,2006.0,2006.0,1370.0,1370.0,1370.0,2006.0,10.0,2007.0,202500.0,1.0
64.0,70.0,50.0,10300.0,1921.0,1950.0,576.0,902.0,1710.0,1990.0,4.0,2010.0,140000.0,1.0
66.0,60.0,76.0,9591.0,2004.0,2005.0,1143.0,1143.0,2473.0,2004.0,10.0,2007.0,317000.0,1.0
68.0,20.0,72.0,10665.0,2003.0,2003.0,1453.0,1479.0,1479.0,2003.0,6.0,2007.0,226000.0,1.0
69.0,30.0,47.0,4608.0,1945.0,1950.0,747.0,747.0,747.0,1945.0,6.0,2010.0,80000.0,1.0
70.0,50.0,81.0,15593.0,1953.0,1953.0,1304.0,1304.0,2287.0,1953.0,7.0,2006.0,225000.0,1.0
71.0,20.0,95.0,13651.0,1973.0,1973.0,2223.0,2223.0,2223.0,1973.0,2.0,2007.0,244000.0,1.0
72.0,20.0,69.0,7599.0,1982.0,2006.0,845.0,845.0,845.0,1987.0,6.0,2007.0,129500.0,1.0
73.0,60.0,74.0,10141.0,1998.0,1998.0,832.0,885.0,1718.0,1998.0,12.0,2009.0,185000.0,1.0
74.0,20.0,85.0,10200.0,1954.0,2003.0,1086.0,1086.0,1086.0,1989.0,5.0,2010.0,144900.0,1.0
75.0,50.0,60.0,5790.0,1915.0,1950.0,840.0,840.0,1605.0,1915.0,5.0,2010.0,107400.0,1.0
76.0,180.0,21.0,1596.0,1973.0,1973.0,462.0,526.0,988.0,1973.0,11.0,2009.0,91000.0,1.0
78.0,50.0,50.0,8635.0,1948.0,2001.0,672.0,1072.0,1285.0,1948.0,1.0,2008.0,127000.0,1.0
80.0,50.0,60.0,10440.0,1910.0,1981.0,440.0,682.0,1230.0,1966.0,5.0,2009.0,110000.0,1.0
81.0,60.0,100.0,13000.0,1968.0,1968.0,896.0,1182.0,2142.0,1968.0,6.0,2009.0,193500.0,1.0
82.0,120.0,32.0,4500.0,1998.0,1998.0,1237.0,1337.0,1337.0,1998.0,3.0,2006.0,153500.0,1.0
83.0,20.0,78.0,10206.0,2007.0,2007.0,1563.0,1563.0,1563.0,2007.0,10.0,2008.0,245000.0,1.0
84.0,20.0,80.0,8892.0,1960.0,1960.0,1065.0,1065.0,1065.0,1974.0,7.0,2007.0,126500.0,1.0
86.0,60.0,121.0,16059.0,1991.0,1992.0,1288.0,1301.0,2417.0,1991.0,4.0,2006.0,260000.0,1.0
87.0,60.0,122.0,11911.0,2005.0,2005.0,684.0,684.0,1560.0,2005.0,3.0,2009.0,174000.0,1.0
88.0,160.0,40.0,3951.0,2009.0,2009.0,612.0,612.0,1224.0,2009.0,6.0,2009.0,164500.0,1.0
91.0,20.0,60.0,7200.0,1950.0,1950.0,0.0,1040.0,1040.0,1950.0,7.0,2006.0,109900.0,1.0
92.0,20.0,85.0,8500.0,1961.0,1961.0,1235.0,1235.0,1235.0,1961.0,12.0,2006.0,98600.0,1.0
93.0,30.0,80.0,13360.0,1921.0,2006.0,876.0,964.0,964.0,1921.0,8.0,2009.0,163500.0,1.0
94.0,190.0,60.0,7200.0,1910.0,1998.0,1214.0,1260.0,2291.0,1900.0,11.0,2007.0,133900.0,1.0
95.0,60.0,69.0,9337.0,1997.0,1997.0,824.0,905.0,1786.0,1997.0,5.0,2007.0,204750.0,1.0
97.0,20.0,78.0,10264.0,1999.0,1999.0,1588.0,1588.0,1588.0,1999.0,8.0,2006.0,214000.0,1.0
98.0,20.0,73.0,10921.0,1965.0,1965.0,960.0,960.0,960.0,1965.0,5.0,2007.0,94750.0,1.0
99.0,30.0,85.0,10625.0,1920.0,1950.0,458.0,835.0,835.0,1920.0,5.0,2010.0,83000.0,1.0
102.0,60.0,77.0,9206.0,1985.0,1985.0,741.0,977.0,1732.0,1985.0,6.0,2010.0,178000.0,1.0
103.0,90.0,64.0,7018.0,1979.0,1979.0,0.0,1535.0,1535.0,1979.0,6.0,2009.0,118964.0,1.0
104.0,20.0,94.0,10402.0,2009.0,2009.0,1226.0,1226.0,1226.0,2009.0,5.0,2010.0,198900.0,1.0
106.0,60.0,75.0,9375.0,2003.0,2004.0,1053.0,1053.0,1992.0,2003.0,8.0,2008.0,250000.0,1.0
107.0,30.0,60.0,10800.0,1885.0,1995.0,641.0,1047.0,1047.0,1954.0,8.0,2007.0,100000.0,1.0
108.0,20.0,50.0,6000.0,1948.0,1950.0,789.0,789.0,789.0,1948.0,4.0,2008.0,115000.0,1.0
110.0,20.0,105.0,11751.0,1977.0,1977.0,1844.0,1844.0,1844.0,1977.0,1.0,2010.0,190000.0,1.0
111.0,50.0,75.0,9525.0,1954.0,1972.0,994.0,1216.0,1855.0,1954.0,10.0,2006.0,136900.0,1.0
113.0,60.0,77.0,9965.0,2007.0,2007.0,1264.0,1282.0,2696.0,2007.0,10.0,2007.0,383970.0,1.0
115.0,70.0,61.0,7259.0,1945.0,2002.0,1028.0,1436.0,2320.0,1945.0,7.0,2007.0,259500.0,1.0
116.0,160.0,34.0,3230.0,1999.0,1999.0,729.0,729.0,1458.0,1999.0,6.0,2007.0,176000.0,1.0
118.0,20.0,74.0,8536.0,2006.0,2007.0,1125.0,1125.0,1125.0,2007.0,4.0,2007.0,155000.0,1.0
119.0,60.0,90.0,12376.0,1990.0,1990.0,1673.0,1699.0,3222.0,1990.0,5.0,2010.0,320000.0,1.0
120.0,60.0,65.0,8461.0,2005.0,2006.0,728.0,728.0,1456.0,2005.0,7.0,2006.0,163990.0,1.0
122.0,50.0,50.0,6060.0,1939.0,1950.0,732.0,772.0,1123.0,1979.0,6.0,2007.0,100000.0,1.0
123.0,20.0,75.0,9464.0,1958.0,1958.0,1080.0,1080.0,1080.0,1958.0,6.0,2008.0,136000.0,1.0
124.0,120.0,55.0,7892.0,1993.0,1993.0,1199.0,1199.0,1199.0,1993.0,3.0,2008.0,153900.0,1.0
125.0,20.0,48.0,17043.0,1979.0,1998.0,1362.0,1586.0,1586.0,1979.0,1.0,2009.0,181000.0,1.0
129.0,60.0,69.0,7590.0,1966.0,1966.0,660.0,660.0,1348.0,1966.0,7.0,2006.0,155000.0,1.0
130.0,20.0,69.0,8973.0,1958.0,1991.0,1008.0,1053.0,1053.0,1998.0,7.0,2006.0,150000.0,1.0
131.0,60.0,88.0,14200.0,1966.0,1966.0,924.0,1216.0,2157.0,1966.0,5.0,2006.0,226000.0,1.0
133.0,20.0,75.0,7388.0,1959.0,2002.0,1063.0,1327.0,1327.0,1974.0,7.0,2007.0,150750.0,1.0
135.0,20.0,78.0,10335.0,1968.0,1993.0,1461.0,1721.0,1721.0,1968.0,7.0,2006.0,180000.0,1.0
136.0,20.0,80.0,10400.0,1970.0,1970.0,1304.0,1682.0,1682.0,1970.0,5.0,2008.0,174000.0,1.0
138.0,90.0,82.0,11070.0,1988.0,1989.0,1907.0,1959.0,1959.0,1989.0,7.0,2006.0,171000.0,1.0
139.0,60.0,73.0,9066.0,1999.0,2000.0,1004.0,1004.0,1852.0,1999.0,12.0,2008.0,230000.0,1.0
140.0,60.0,65.0,15426.0,1997.0,1997.0,928.0,928.0,1764.0,1997.0,8.0,2009.0,231500.0,1.0
142.0,20.0,78.0,11645.0,2005.0,2005.0,1734.0,1734.0,1734.0,2005.0,1.0,2006.0,260000.0,1.0
143.0,50.0,71.0,8520.0,1952.0,1952.0,910.0,910.0,1385.0,2000.0,6.0,2010.0,166000.0,1.0
144.0,20.0,78.0,10335.0,1999.0,1999.0,1490.0,1501.0,1501.0,1999.0,6.0,2009.0,204000.0,1.0
145.0,90.0,70.0,9100.0,1963.0,1963.0,1728.0,1728.0,1728.0,1963.0,11.0,2006.0,125000.0,1.0
146.0,160.0,24.0,2522.0,2004.0,2006.0,970.0,970.0,1709.0,2004.0,4.0,2006.0,130000.0,1.0
147.0,30.0,51.0,6120.0,1931.0,1993.0,715.0,875.0,875.0,1931.0,11.0,2009.0,105000.0,1.0
151.0,20.0,120.0,10356.0,1975.0,1975.0,969.0,969.0,969.0,1975.0,1.0,2007.0,122000.0,1.0
152.0,20.0,107.0,13891.0,2007.0,2008.0,1710.0,1710.0,1710.0,2007.0,1.0,2008.0,372402.0,1.0
155.0,30.0,84.0,11340.0,1923.0,1950.0,1200.0,1200.0,1200.0,1923.0,3.0,2006.0,125000.0,1.0
157.0,20.0,60.0,7200.0,1950.0,1950.0,0.0,1040.0,1040.0,1950.0,6.0,2006.0,109500.0,1.0
158.0,60.0,92.0,12003.0,2009.0,2010.0,774.0,774.0,1968.0,2009.0,5.0,2010.0,269500.0,1.0
159.0,60.0,100.0,12552.0,2004.0,2005.0,991.0,991.0,1947.0,2004.0,5.0,2010.0,254900.0,1.0
160.0,60.0,134.0,19378.0,2005.0,2006.0,1392.0,1392.0,2462.0,2006.0,3.0,2006.0,320000.0,1.0
162.0,60.0,110.0,13688.0,2003.0,2004.0,1572.0,1572.0,2668.0,2003.0,3.0,2008.0,412500.0,1.0
163.0,20.0,95.0,12182.0,2005.0,2005.0,1541.0,1541.0,1541.0,2005.0,5.0,2010.0,220000.0,1.0
165.0,40.0,40.0,5400.0,1926.0,2004.0,1149.0,1149.0,1616.0,1926.0,10.0,2007.0,152000.0,1.0
168.0,60.0,86.0,10562.0,2007.0,2007.0,1582.0,1610.0,2161.0,2007.0,11.0,2007.0,325624.0,1.0
169.0,60.0,62.0,8244.0,2004.0,2004.0,840.0,840.0,1720.0,2004.0,5.0,2007.0,183500.0,1.0
172.0,20.0,141.0,31770.0,1960.0,1960.0,1080.0,1656.0,1656.0,1960.0,5.0,2010.0,215000.0,1.0
173.0,160.0,44.0,5306.0,1987.0,1987.0,1064.0,1064.0,1767.0,1987.0,6.0,2006.0,239000.0,1.0
174.0,20.0,80.0,10197.0,1961.0,1961.0,1362.0,1362.0,1362.0,1961.0,6.0,2008.0,163000.0,1.0
175.0,20.0,47.0,12416.0,1986.0,1986.0,1606.0,1651.0,1651.0,1986.0,11.0,2008.0,184000.0,1.0
176.0,20.0,84.0,12615.0,1950.0,2001.0,1202.0,2158.0,2158.0,1950.0,6.0,2007.0,243000.0,1.0
177.0,60.0,97.0,10029.0,1988.0,1989.0,1151.0,1164.0,2060.0,1988.0,9.0,2007.0,211000.0,1.0
179.0,20.0,63.0,17423.0,2008.0,2009.0,2216.0,2234.0,2234.0,2009.0,7.0,2009.0,501837.0,1.0
180.0,30.0,60.0,8520.0,1923.0,2006.0,968.0,968.0,968.0,1935.0,7.0,2007.0,100000.0,1.0
182.0,70.0,54.0,7588.0,1920.0,1950.0,793.0,901.0,1802.0,1920.0,7.0,2006.0,200100.0,1.0
183.0,20.0,60.0,9060.0,1957.0,2006.0,0.0,1340.0,1340.0,1957.0,6.0,2007.0,120000.0,1.0
184.0,50.0,63.0,11426.0,2003.0,2003.0,1362.0,1362.0,2082.0,2003.0,6.0,2008.0,200000.0,1.0
185.0,50.0,92.0,7438.0,1908.0,1991.0,504.0,936.0,1252.0,1986.0,6.0,2006.0,127000.0,1.0
186.0,75.0,90.0,22950.0,1892.0,1993.0,1107.0,1518.0,3608.0,1993.0,6.0,2006.0,475000.0,1.0
188.0,50.0,60.0,10410.0,1916.0,1987.0,660.0,808.0,1656.0,1916.0,8.0,2009.0,135000.0,1.0
189.0,90.0,64.0,7018.0,1979.0,1979.0,1086.0,1224.0,1224.0,1979.0,6.0,2009.0,153337.0,1.0
190.0,120.0,41.0,4923.0,2001.0,2002.0,1593.0,1593.0,1593.0,2001.0,8.0,2008.0,286000.0,1.0
191.0,70.0,70.0,10570.0,1932.0,1994.0,853.0,1549.0,2727.0,1932.0,12.0,2007.0,315000.0,1.0
193.0,20.0,68.0,9017.0,1999.0,1999.0,1431.0,1431.0,1431.0,1999.0,9.0,2009.0,192000.0,1.0
194.0,160.0,24.0,2522.0,2004.0,2004.0,970.0,970.0,1709.0,2004.0,5.0,2006.0,130000.0,1.0
195.0,20.0,60.0,7180.0,1972.0,1972.0,864.0,864.0,864.0,1989.0,5.0,2008.0,127000.0,1.0
196.0,160.0,24.0,2280.0,1976.0,1976.0,855.0,855.0,1456.0,1976.0,7.0,2009.0,148500.0,1.0
197.0,20.0,79.0,9416.0,2007.0,2007.0,1726.0,1726.0,1726.0,2007.0,9.0,2007.0,311872.0,1.0
198.0,75.0,174.0,25419.0,1918.0,1990.0,1360.0,1360.0,3112.0,1918.0,3.0,2006.0,235000.0,1.0
200.0,20.0,76.0,9591.0,2004.0,2005.0,1713.0,1713.0,1713.0,2004.0,1.0,2009.0,274900.0,1.0
201.0,20.0,80.0,8546.0,2003.0,2004.0,1121.0,1121.0,1121.0,2003.0,3.0,2010.0,140000.0,1.0
202.0,20.0,75.0,10125.0,1977.0,1977.0,1196.0,1279.0,1279.0,1980.0,2.0,2008.0,171500.0,1.0
203.0,50.0,50.0,7000.0,1924.0,1950.0,617.0,865.0,1310.0,1924.0,5.0,2006.0,112000.0,1.0
205.0,50.0,50.0,3500.0,1947.0,1950.0,720.0,720.0,1284.0,1948.0,4.0,2009.0,110000.0,1.0
206.0,20.0,99.0,11851.0,1990.0,1990.0,1424.0,1442.0,1442.0,1990.0,5.0,2009.0,180500.0,1.0
207.0,20.0,40.0,13673.0,1962.0,1962.0,1140.0,1696.0,1696.0,1962.0,3.0,2007.0,143900.0,1.0
210.0,20.0,75.0,8250.0,1964.0,1964.0,1092.0,1092.0,1092.0,1964.0,7.0,2008.0,145000.0,1.0
212.0,20.0,83.0,10420.0,2009.0,2009.0,1212.0,1212.0,1212.0,2009.0,3.0,2010.0,186000.0,1.0
213.0,60.0,72.0,8640.0,2009.0,2009.0,900.0,932.0,1852.0,2009.0,7.0,2009.0,252678.0,1.0
214.0,20.0,43.0,13568.0,1995.0,1995.0,990.0,990.0,990.0,1996.0,7.0,2006.0,156000.0,1.0
216.0,20.0,72.0,10011.0,1957.0,1996.0,1070.0,1236.0,1236.0,1957.0,5.0,2006.0,134450.0,1.0
217.0,20.0,65.0,8450.0,2004.0,2004.0,1436.0,1436.0,1436.0,2004.0,4.0,2008.0,210000.0,1.0
218.0,70.0,57.0,9906.0,1925.0,1950.0,686.0,810.0,1328.0,1940.0,9.0,2006.0,107000.0,1.0
220.0,120.0,43.0,3010.0,2005.0,2006.0,1248.0,1248.0,1248.0,2005.0,3.0,2006.0,167240.0,1.0
221.0,20.0,73.0,8990.0,2006.0,2006.0,1498.0,1498.0,1498.0,2006.0,4.0,2006.0,204900.0,1.0
223.0,60.0,85.0,11475.0,1975.0,1975.0,713.0,811.0,1552.0,1975.0,2.0,2006.0,179900.0,1.0
224.0,20.0,70.0,10500.0,1971.0,1971.0,864.0,864.0,864.0,1989.0,3.0,2009.0,97000.0,1.0
225.0,20.0,103.0,13472.0,2003.0,2003.0,2392.0,2392.0,2392.0,2003.0,6.0,2009.0,386250.0,1.0
226.0,160.0,21.0,1680.0,1971.0,1971.0,630.0,630.0,1302.0,1991.0,5.0,2009.0,112000.0,1.0
227.0,60.0,82.0,9950.0,1995.0,1995.0,1203.0,1214.0,2520.0,1995.0,6.0,2007.0,290000.0,1.0
228.0,160.0,21.0,1869.0,1970.0,1970.0,483.0,483.0,987.0,1987.0,9.0,2008.0,106000.0,1.0
229.0,20.0,70.0,8521.0,1967.0,1967.0,912.0,912.0,912.0,1974.0,5.0,2010.0,125000.0,1.0
230.0,120.0,43.0,3182.0,2005.0,2006.0,1373.0,1555.0,1555.0,2005.0,5.0,2009.0,192500.0,1.0
231.0,20.0,73.0,8760.0,1959.0,1959.0,1194.0,1194.0,1194.0,1959.0,4.0,2010.0,148000.0,1.0
232.0,60.0,174.0,15138.0,1995.0,1996.0,1462.0,1490.0,2794.0,1995.0,7.0,2009.0,403000.0,1.0
233.0,160.0,21.0,1680.0,1972.0,1972.0,483.0,483.0,987.0,1972.0,6.0,2006.0,94500.0,1.0
234.0,20.0,75.0,10650.0,1976.0,1976.0,894.0,894.0,894.0,1976.0,2.0,2010.0,128200.0,1.0
236.0,160.0,21.0,1680.0,1971.0,1971.0,483.0,483.0,987.0,1971.0,8.0,2008.0,89500.0,1.0
